"coil_id";"parent_coil_id";"production_date";"completion_ts";"shift_code";"thickness_mm";"width_mm";"mass_out_tons";"Hours";"Grade";"NextProcess";"type_code";"is_prime";"is_scrap";"gap_from_prev_completion_min";"gap_from_prev_parent_min";"start_datetime";"end_datetime";"total_cycle_time_min"
"7445012";"7445012";"2024-04-30";"2024-04-30 11:24:16.000000";"B";2.9;1243.0;9.36;"11:24:16";"AC1 33";"13";"98";"1";"0";5.367;10.767;"2024-04-30 11:11:22.916555";"2024-04-30 11:24:16.000000";12.885
"7453047";"7453047";"2024-04-30";"2024-04-30 11:30:33.000000";"B";1.5;1227.0;1.62;"11:30:33";"AC2 31";"13";"HX";"0";"1";6.283;6.283;"2024-04-30 11:24:05.842534";"2024-04-30 11:30:33.000000";6.453
"7453047";"7453047";"2024-04-30";"2024-04-30 11:40:36.000000";"B";1.5;1227.0;21.72;"11:40:36";"AC2 31";"13";"HL";"1";"0";10.05;6.283;"2024-04-30 11:33:27.577130";"2024-04-30 11:40:36.000000";7.14
"7422041";"7422041";"2024-04-30";"2024-04-30 11:54:24.000000";"B";2.4;1235.0;22.88;"11:54:24";"AC2 31";"13";"HL";"1";"0";13.8;13.8;"2024-04-30 11:43:38.194618";"2024-04-30 11:54:24.000000";10.763
"7422039";"7422039";"2024-04-30";"2024-04-30 12:06:35.000000";"B";2.4;1234.0;22.92;"12:06:35";"AC2 31";"13";"HL";"1";"0";12.183;12.183;"2024-04-30 11:55:28.036872";"2024-04-30 12:06:35.000000";11.116
"7421078";"7421078";"2024-04-30";"2024-04-30 12:15:19.000000";"B";2.3;1224.0;22.96;"12:15:19";"AC2 31";"13";"HL";"1";"0";8.733;8.733;"2024-04-30 12:03:22.970711";"2024-04-30 12:15:19.000000";11.934
"7421077";"7421077";"2024-04-30";"2024-04-30 12:25:14.000000";"B";2.3;1228.0;22.84;"12:25:14";"AC2 31";"13";"HL";"1";"0";9.917;9.917;"2024-04-30 12:13:06.805908";"2024-04-30 12:25:14.000000";12.12
"7450012";"7450012";"2024-04-30";"2024-04-30 12:37:21.000000";"B";2.9;1235.0;1.16;"12:37:21";"AC2 31";"13";"HX";"0";"1";12.117;12.117;"2024-04-30 12:24:23.131247";"2024-04-30 12:37:21.000000";12.964
"7450012";"7450012";"2024-04-30";"2024-04-30 12:43:00.000000";"B";2.9;1235.0;4.88;"12:43:00";"AC2 31";"13";"HX";"0";"1";5.65;12.117;"2024-04-30 12:30:26.653668";"2024-04-30 12:43:00.000000";12.556
"7450012";"7450012";"2024-04-30";"2024-04-30 12:53:45.000000";"B";2.9;1235.0;17.16;"12:53:45";"AC2 31";"13";"98";"1";"0";10.75;12.117;"2024-04-30 12:42:56.963092";"2024-04-30 12:53:45.000000";10.801
"7435009";"7435009";"2024-04-30";"2024-04-30 13:01:56.000000";"B";2.9;1234.0;23.26;"13:01:56";"AC2 32";"13";"HL";"1";"0";8.183;8.183;"2024-04-30 12:49:42.919134";"2024-04-30 13:01:56.000000";12.218
"7444112";"7444112";"2024-04-30";"2024-04-30 13:14:09.000000";"B";5.0;1509.0;24.94;"13:14:09";"AC5 32";"13";"HL";"1";"0";12.217;12.217;"2024-04-30 13:02:50.307277";"2024-04-30 13:14:09.000000";11.312
"7422038";"7422038";"2024-04-30";"2024-04-30 13:25:51.000000";"B";2.4;1235.0;22.96;"13:25:51";"AC2 31";"13";"HL";"1";"0";11.7;11.7;"2024-04-30 13:11:44.180853";"2024-04-30 13:25:51.000000";14.114
"0360512";"0360512";"2024-04-30";"2024-04-30 13:40:14.000000";"B";1.75;1227.0;20.94;"13:40:14";"AC5 34";"13";"HL";"1";"0";14.383;14.383;"2024-04-30 13:33:10.348428";"2024-04-30 13:40:14.000000";7.061
"0360512";"0360512";"2024-04-30";"2024-04-30 13:42:29.000000";"B";1.75;1227.0;0.32;"13:42:29";"AC5 34";"13";"HX";"0";"1";2.25;14.383;"2024-04-30 13:35:23.466938";"2024-04-30 13:42:29.000000";7.092
"0360525";"0360525";"2024-04-30";"2024-04-30 13:51:02.000000";"B";1.97;1236.0;3.78;"13:51:02";"RC3 1";"4";"HX";"0";"1";8.55;8.55;"2024-04-30 13:43:13.913606";"2024-04-30 13:51:02.000000";7.801
"0360525";"0360525";"2024-04-30";"2024-04-30 13:59:44.000000";"B";1.97;1236.0;12.92;"13:59:44";"RC3 1";"4";"98";"1";"0";8.7;8.55;"2024-04-30 13:53:04.463697";"2024-04-30 13:59:44.000000";6.659
"0360525";"0360525";"2024-04-30";"2024-04-30 14:01:41.000000";"B";1.97;1236.0;2.08;"14:01:41";"RC3 1";"4";"HX";"0";"1";1.95;8.55;"2024-04-30 13:53:48.178273";"2024-04-30 14:01:41.000000";7.88
"7421075";"7421075";"2024-04-30";"2024-04-30 14:35:14.000000";"B";2.3;1237.0;22.68;"14:35:14";"AC2 31";"13";"HL";"1";"0";33.55;0.0;"2024-04-30 14:23:49.063516";"2024-04-30 14:35:14.000000";11.416
"HH36400";"HH36400";"2024-04-30";"2024-04-30 14:49:10.000000";"B";4.4;1252.0;9.3;"14:49:10";"AC2 31";"13";"HL";"1";"0";13.933;13.933;"2024-04-30 14:38:29.204331";"2024-04-30 14:49:10.000000";10.68
"HH36400";"HH36400";"2024-04-30";"2024-04-30 15:00:41.000000";"B";4.4;1252.0;8.1;"15:00:41";"AC2 31";"13";"HL";"1";"0";11.517;13.933;"2024-04-30 14:47:58.116263";"2024-04-30 15:00:41.000000";12.715
"7441112";"7441112";"2024-04-30";"2024-04-30 15:19:22.000000";"B";2.3;1197.0;21.72;"15:19:22";"RC3 1";"13";"HL";"1";"0";0.0;18.683;"2024-04-30 15:07:41.856363";"2024-04-30 15:19:22.000000";11.669
"7441112";"7441112";"2024-04-30";"2024-04-30 15:19:22.000000";"B";2.3;1197.0;21.72;"15:19:22";"RC3 1";"13";"HL";"1";"0";18.683;18.683;"2024-04-30 15:08:00.470485";"2024-04-30 15:19:22.000000";11.359
"7441112";"7441112";"2024-04-30";"2024-04-30 15:24:57.000000";"B";2.3;1197.0;1.16;"15:24:57";"RC3 1";"13";"HX";"0";"1";5.583;18.683;"2024-04-30 15:12:38.256234";"2024-04-30 15:24:57.000000";12.312
"7441112";"7441112";"2024-04-30";"2024-04-30 15:24:57.000000";"B";2.3;1197.0;1.16;"15:24:57";"RC3 1";"13";"HX";"0";"1";0.0;18.683;"2024-04-30 15:11:59.221565";"2024-04-30 15:24:57.000000";12.963
"7422029";"7422029";"2024-04-30";"2024-04-30 15:38:30.000000";"B";2.2;1302.0;24.62;"15:38:30";"AC1 37";"13";"98";"1";"0";13.55;13.55;"2024-04-30 15:26:34.379711";"2024-04-30 15:38:30.000000";11.927
"HH37338";"HH37338";"2024-04-30";"2024-04-30 15:58:22.000000";"B";1.5;1224.0;8.48;"15:58:22";"AC5 34";"13";"98";"1";"0";19.867;19.867;"2024-04-30 15:50:50.880438";"2024-04-30 15:58:22.000000";7.519
"9810797";"9810797";"2024-04-30";"2024-04-30 16:04:11.000000";"B";1.4;1237.0;2.18;"16:04:11";"AC2 31";"13";"HX";"0";"1";5.817;5.817;"2024-04-30 15:56:39.444414";"2024-04-30 16:04:11.000000";7.526
"9810797";"9810797";"2024-04-30";"2024-04-30 16:15:31.000000";"B";1.4;1237.0;12.6;"16:15:31";"AC2 31";"13";"98";"1";"0";11.333;5.817;"2024-04-30 16:08:37.545819";"2024-04-30 16:15:31.000000";6.891
"HL69747";"HL69747";"2024-04-30";"2024-04-30 16:28:54.000000";"B";1.9;1160.0;10.08;"16:28:54";"AC2 31";"13";"HL";"1";"0";13.383;13.383;"2024-04-30 16:21:46.759755";"2024-04-30 16:28:54.000000";7.121
"HL69747";"HL69747";"2024-04-30";"2024-04-30 16:36:16.000000";"B";1.9;1160.0;10.12;"16:36:16";"AC2 31";"13";"HL";"1";"0";7.367;13.383;"2024-04-30 16:29:04.458381";"2024-04-30 16:36:16.000000";7.192
"9810796";"9810796";"2024-04-30";"2024-04-30 16:52:37.000000";"B";1.4;1224.0;17.88;"16:52:37";"AC2 31";"13";"98";"1";"0";16.35;16.35;"2024-04-30 16:44:59.203011";"2024-04-30 16:52:37.000000";7.63
"7452027";"7452027";"2024-04-30";"2024-04-30 16:58:53.000000";"B";1.9;1234.0;2.0;"16:58:53";"AC2 31";"13";"HX";"0";"1";6.267;6.267;"2024-04-30 16:51:16.194588";"2024-04-30 16:58:53.000000";7.613
"7452027";"7452027";"2024-04-30";"2024-04-30 17:13:52.000000";"B";1.9;1234.0;21.52;"17:13:52";"AC2 31";"13";"HL";"1";"0";14.983;6.267;"2024-04-30 17:06:50.312155";"2024-04-30 17:13:52.000000";7.028
"7435008";"7435008";"2024-04-30";"2024-04-30 18:10:57.000000";"C";2.9;1237.0;23.26;"18:10:57";"AC2 32";"13";"HL";"1";"0";57.083;0.0;"2024-04-30 17:59:16.077209";"2024-04-30 18:10:57.000000";11.682
"7450069";"7450069";"2024-04-30";"2024-04-30 18:16:26.000000";"C";1.75;1169.0;1.66;"18:16:26";"AC2 31";"13";"HX";"0";"1";5.483;5.483;"2024-04-30 18:10:02.751155";"2024-04-30 18:16:26.000000";6.387
"7450069";"7450069";"2024-04-30";"2024-04-30 18:26:24.000000";"C";1.75;1169.0;21.04;"18:26:24";"AC2 31";"13";"HL";"1";"0";9.967;5.483;"2024-04-30 18:19:11.864700";"2024-04-30 18:26:24.000000";7.202
"0360338";"0360338";"2024-04-30";"2024-04-30 18:33:14.000000";"C";1.4;1229.0;0.38;"18:33:14";"AC2 31";"13";"HX";"0";"1";6.833;6.833;"2024-04-30 18:26:34.600141";"2024-04-30 18:33:14.000000";6.657
"0360338";"0360338";"2024-04-30";"2024-04-30 18:41:45.000000";"C";1.4;1229.0;21.8;"18:41:45";"AC2 31";"13";"HL";"1";"0";8.517;6.833;"2024-04-30 18:34:54.640515";"2024-04-30 18:41:45.000000";6.839
"7450068";"7450068";"2024-04-30";"2024-04-30 18:49:43.000000";"C";1.75;1174.0;2.0;"18:49:43";"AC2 31";"13";"HX";"0";"1";7.967;7.967;"2024-04-30 18:42:42.901202";"2024-04-30 18:49:43.000000";7.002
"7450068";"7450068";"2024-04-30";"2024-04-30 18:57:40.000000";"C";1.75;1174.0;20.98;"18:57:40";"AC2 31";"13";"HL";"1";"0";7.95;7.967;"2024-04-30 18:50:38.336828";"2024-04-30 18:57:40.000000";7.028
"7438062";"7438062";"2024-04-30";"2024-04-30 19:06:08.000000";"C";2.3;1195.0;1.94;"19:06:08";"RC3 1";"13";"HX";"0";"1";8.467;8.467;"2024-04-30 18:53:46.580939";"2024-04-30 19:06:08.000000";12.357
"7438062";"7438062";"2024-04-30";"2024-04-30 19:18:23.000000";"C";2.3;1195.0;20.0;"19:18:23";"RC3 1";"13";"HL";"1";"0";12.25;8.467;"2024-04-30 19:07:37.509102";"2024-04-30 19:18:23.000000";10.758
"0360345";"0360345";"2024-04-30";"2024-04-30 19:33:05.000000";"C";1.4;1231.0;2.88;"19:33:05";"AC2 31";"13";"HX";"0";"1";14.7;14.7;"2024-04-30 19:26:19.875625";"2024-04-30 19:33:05.000000";6.752
"0360345";"0360345";"2024-04-30";"2024-04-30 19:44:24.000000";"C";1.4;1231.0;19.62;"19:44:24";"AC2 31";"13";"HL";"1";"0";11.317;14.7;"2024-04-30 19:37:37.882244";"2024-04-30 19:44:24.000000";6.769
"0360560";"0360560";"2024-04-30";"2024-04-30 19:55:22.000000";"C";1.4;1236.0;21.78;"19:55:22";"AC2 31";"13";"HL";"1";"0";10.967;10.967;"2024-04-30 19:48:36.821206";"2024-04-30 19:55:22.000000";6.753
"7431058";"7431058";"2024-04-30";"2024-04-30 20:10:03.000000";"C";2.9;1236.0;0.0;"20:10:03";"AC2 31";"13";"74";"0";"0";0.0;14.683;"2024-04-30 19:57:02.928084";"2024-04-30 20:10:03.000000";13.001
"7431058";"7431058";"2024-04-30";"2024-04-30 20:10:03.000000";"C";2.9;1236.0;0.0;"20:10:03";"AC2 31";"13";"74";"0";"0";14.683;14.683;"2024-04-30 19:58:06.481433";"2024-04-30 20:10:03.000000";11.942
"7449022";"7449022";"2024-04-30";"2024-04-30 20:26:44.000000";"C";2.9;1240.0;23.04;"20:26:44";"AC2 31";"13";"HL";"1";"0";16.683;16.683;"2024-04-30 20:16:06.695906";"2024-04-30 20:26:44.000000";10.622
"7449137";"7449137";"2024-04-30";"2024-04-30 20:43:43.000000";"C";4.4;1395.0;25.48;"20:43:43";"RC1 18";"13";"98";"1";"0";0.0;16.983;"2024-04-30 20:32:11.765446";"2024-04-30 20:43:43.000000";11.521
"7449137";"7449137";"2024-04-30";"2024-04-30 20:43:43.000000";"C";4.4;1395.0;25.48;"20:43:43";"RC1 18";"13";"98";"1";"0";16.983;16.983;"2024-04-30 20:31:53.176217";"2024-04-30 20:43:43.000000";11.83
"7435010";"7435010";"2024-04-30";"2024-04-30 20:56:05.000000";"C";2.9;1233.0;23.18;"20:56:05";"AC2 32";"13";"HL";"1";"0";12.367;12.367;"2024-04-30 20:44:54.864345";"2024-04-30 20:56:05.000000";11.169
"9811018";"9811018";"2024-04-30";"2024-04-30 21:26:30.000000";"C";1.8;1170.0;20.86;"21:26:30";"AC2 31";"13";"HL";"1";"0";30.417;0.0;"2024-04-30 21:19:23.189770";"2024-04-30 21:26:30.000000";7.114
"7421048";"7421048";"2024-04-30";"2024-04-30 21:35:59.000000";"C";1.85;1231.0;0.58;"21:35:59";"AC2 31";"13";"HX";"0";"1";9.483;9.483;"2024-04-30 21:28:46.879749";"2024-04-30 21:35:59.000000";7.202
"7421048";"7421048";"2024-04-30";"2024-04-30 21:45:49.000000";"C";1.85;1231.0;22.24;"21:45:49";"AC2 31";"13";"HL";"1";"0";9.833;9.483;"2024-04-30 21:38:35.967738";"2024-04-30 21:45:49.000000";7.217
"7421047";"7421047";"2024-04-30";"2024-04-30 22:40:15.000000";"C";1.85;1232.0;0.6;"22:40:15";"AC2 31";"13";"HX";"0";"1";54.433;0.0;"2024-04-30 22:33:13.266706";"2024-04-30 22:40:15.000000";7.029
"7421047";"7421047";"2024-04-30";"2024-04-30 22:51:39.000000";"C";1.85;1232.0;22.22;"22:51:39";"AC2 31";"13";"98";"1";"0";11.4;0.0;"2024-04-30 22:44:19.997199";"2024-04-30 22:51:39.000000";7.317
"7422067";"7422067";"2024-04-30";"2024-04-30 22:59:24.000000";"C";1.87;1269.0;0.6;"22:59:24";"AC2 31";"4";"HX";"0";"1";7.75;7.75;"2024-04-30 22:51:39.730394";"2024-04-30 22:59:24.000000";7.738
"7422067";"7422067";"2024-04-30";"2024-04-30 23:05:50.000000";"C";1.87;1269.0;1.34;"23:05:50";"AC2 31";"4";"HX";"0";"1";6.433;7.75;"2024-04-30 22:58:00.825768";"2024-04-30 23:05:50.000000";7.82
"7422067";"7422067";"2024-04-30";"2024-04-30 23:14:03.000000";"C";1.87;1269.0;20.6;"23:14:03";"AC2 31";"4";"98";"1";"0";8.217;7.75;"2024-04-30 23:07:26.915605";"2024-04-30 23:14:03.000000";6.601
"7433016";"7433016";"2024-04-30";"2024-04-30 23:24:30.000000";"C";2.9;1231.0;23.04;"23:24:30";"AC2 31";"13";"HL";"1";"0";10.45;10.45;"2024-04-30 23:11:07.810656";"2024-04-30 23:24:30.000000";13.37
"7443022";"7443022";"2024-05-01";"2024-05-01 00:02:46.000000";"D";2.9;1235.0;22.74;"00:02:46";"AC2 31";"13";"98";"1";"0";38.267;0.0;"2024-04-30 23:49:08.329285";"2024-05-01 00:02:46.000000";13.628
"7443019";"7443019";"2024-05-01";"2024-05-01 00:21:51.000000";"D";2.9;1234.0;0.96;"00:21:51";"AC2 31";"13";"HX";"0";"1";19.083;0.0;"2024-05-01 00:09:10.622822";"2024-05-01 00:21:51.000000";12.673
"7443019";"7443019";"2024-05-01";"2024-05-01 00:22:32.000000";"D";2.9;1234.0;21.84;"00:22:32";"AC2 31";"13";"HL";"1";"0";0.683;0.0;"2024-05-01 00:10:37.332908";"2024-05-01 00:22:32.000000";11.911
"7411025";"7411025";"2024-05-01";"2024-05-01 00:32:30.000000";"D";1.86;1249.0;23.02;"00:32:30";"AC2 31";"4";"98";"1";"0";9.967;9.967;"2024-05-01 00:25:26.589977";"2024-05-01 00:32:30.000000";7.057
"7418040";"7418040";"2024-05-01";"2024-05-01 00:54:06.000000";"D";1.85;1225.0;1.34;"00:54:06";"AC2 31";"13";"HX";"0";"1";21.6;0.0;"2024-05-01 00:46:54.931519";"2024-05-01 00:54:06.000000";7.184
"7418040";"7418040";"2024-05-01";"2024-05-01 01:03:57.000000";"D";1.85;1225.0;21.54;"01:03:57";"AC2 31";"13";"HL";"1";"0";9.85;0.0;"2024-05-01 00:56:44.038662";"2024-05-01 01:03:57.000000";7.216
"9811086";"9811086";"2024-05-01";"2024-05-01 01:17:46.000000";"D";1.5;1232.0;19.02;"01:17:46";"AC5 34";"13";"HL";"1";"0";13.817;13.817;"2024-05-01 01:10:11.703804";"2024-05-01 01:17:46.000000";7.572
"9811088";"9811088";"2024-05-01";"2024-05-01 01:37:37.000000";"D";1.5;1230.0;17.34;"01:37:37";"AC5 34";"13";"98";"1";"0";19.85;19.85;"2024-05-01 01:30:54.540556";"2024-05-01 01:37:37.000000";6.708
"9811088";"9811088";"2024-05-01";"2024-05-01 01:41:57.000000";"D";1.5;1230.0;2.98;"01:41:57";"AC5 34";"13";"HX";"0";"1";4.333;19.85;"2024-05-01 01:34:02.750568";"2024-05-01 01:41:57.000000";7.904
"9811072";"9811072";"2024-05-01";"2024-05-01 02:23:47.000000";"D";3.2;1114.0;0.84;"02:23:47";"AC1 34";"13";"HX";"0";"1";41.833;0.0;"2024-05-01 02:10:24.595169";"2024-05-01 02:23:47.000000";13.373
"9811072";"9811072";"2024-05-01";"2024-05-01 02:28:01.000000";"D";3.2;1114.0;0.98;"02:28:01";"AC1 34";"13";"HX";"0";"1";4.233;0.0;"2024-05-01 02:17:00.884860";"2024-05-01 02:28:01.000000";11.002
"9811072";"9811072";"2024-05-01";"2024-05-01 02:34:16.000000";"D";3.2;1114.0;12.46;"02:34:16";"AC1 34";"13";"HL";"1";"0";6.25;0.0;"2024-05-01 02:20:56.234696";"2024-05-01 02:34:16.000000";13.329
"7413043";"7413043";"2024-05-01";"2024-05-01 02:43:24.000000";"D";2.9;1235.0;11.28;"02:43:24";"AC2 31";"13";"HL";"1";"0";9.133;9.133;"2024-05-01 02:31:11.036801";"2024-05-01 02:43:24.000000";12.216
"7413043";"7413043";"2024-05-01";"2024-05-01 02:48:41.000000";"D";2.9;1235.0;11.3;"02:48:41";"AC2 31";"13";"HL";"1";"0";5.283;9.133;"2024-05-01 02:36:25.012628";"2024-05-01 02:48:41.000000";12.266
"9811087";"9811087";"2024-05-01";"2024-05-01 03:00:12.000000";"D";1.9;1227.0;20.74;"03:00:12";"AC2 31";"13";"HL";"1";"0";11.517;11.517;"2024-05-01 02:52:55.985123";"2024-05-01 03:00:12.000000";7.267
"7223059";"7223059";"2024-05-01";"2024-05-01 03:04:36.000000";"D";1.5;1229.0;0.52;"03:04:36";"RC3 22";"13";"HX";"0";"1";4.4;4.4;"2024-05-01 02:57:10.304014";"2024-05-01 03:04:36.000000";7.428
"7223059";"7223059";"2024-05-01";"2024-05-01 03:15:19.000000";"D";1.5;1229.0;21.22;"03:15:19";"RC3 22";"13";"HL";"1";"0";10.717;4.4;"2024-05-01 03:08:16.947995";"2024-05-01 03:15:19.000000";7.034
"7223059";"7223059";"2024-05-01";"2024-05-01 03:20:30.000000";"D";1.5;1229.0;1.16;"03:20:30";"RC3 22";"13";"HX";"0";"1";5.183;4.4;"2024-05-01 03:13:10.621074";"2024-05-01 03:20:30.000000";7.323
"7223066";"7223066";"2024-05-01";"2024-05-01 03:24:40.000000";"D";1.5;1229.0;0.78;"03:24:40";"RC3 22";"13";"HX";"0";"1";4.167;4.167;"2024-05-01 03:18:05.972935";"2024-05-01 03:24:40.000000";6.567
"7223066";"7223066";"2024-05-01";"2024-05-01 03:37:15.000000";"D";1.5;1229.0;22.02;"03:37:15";"RC3 22";"13";"HL";"1";"0";12.583;4.167;"2024-05-01 03:30:07.636018";"2024-05-01 03:37:15.000000";7.123
"7223054";"7223054";"2024-05-01";"2024-05-01 03:43:41.000000";"D";1.5;1229.0;1.08;"03:43:41";"RC3 22";"13";"HX";"0";"1";6.433;6.433;"2024-05-01 03:35:34.700612";"2024-05-01 03:43:41.000000";8.105
"7223054";"7223054";"2024-05-01";"2024-05-01 03:56:32.000000";"D";1.5;1229.0;15.98;"03:56:32";"RC3 22";"13";"HL";"1";"0";12.85;6.433;"2024-05-01 03:48:13.992910";"2024-05-01 03:56:32.000000";8.3
"7223054";"7223054";"2024-05-01";"2024-05-01 04:00:19.000000";"D";1.5;1229.0;0.36;"04:00:19";"RC3 22";"13";"HX";"0";"1";3.783;6.433;"2024-05-01 03:52:28.982638";"2024-05-01 04:00:19.000000";7.834
"7450014";"7450014";"2024-05-01";"2024-05-01 04:13:42.000000";"D";2.9;1238.0;23.14;"04:13:42";"AC2 31";"13";"HL";"1";"0";13.383;13.383;"2024-05-01 04:01:33.611482";"2024-05-01 04:13:42.000000";12.14
"7445018";"7445018";"2024-05-01";"2024-05-01 04:25:49.000000";"D";2.5;1265.0;24.06;"04:25:49";"AC1 33";"4";"98";"1";"0";12.117;12.117;"2024-05-01 04:12:10.804871";"2024-05-01 04:25:49.000000";13.637
"7445018";"7445018";"2024-05-01";"2024-05-01 04:31:02.000000";"D";2.5;1265.0;0.9;"04:31:02";"AC1 33";"4";"HX";"0";"1";5.217;12.117;"2024-05-01 04:18:00.810864";"2024-05-01 04:31:02.000000";13.02
"0360621";"0360621";"2024-05-01";"2024-05-01 04:42:53.000000";"D";1.75;1232.0;19.84;"04:42:53";"AC2 31";"13";"HL";"1";"0";11.85;11.85;"2024-05-01 04:34:54.756174";"2024-05-01 04:42:53.000000";7.971
"9810153";"9810153";"2024-05-01";"2024-05-01 04:57:46.000000";"D";1.5;1230.0;18.14;"04:57:46";"RC3 22";"13";"HL";"1";"0";0.0;14.883;"2024-05-01 04:50:21.480139";"2024-05-01 04:57:46.000000";7.409
"9810153";"9810153";"2024-05-01";"2024-05-01 04:57:46.000000";"D";1.5;1230.0;18.14;"04:57:46";"RC3 22";"13";"HL";"1";"0";14.883;14.883;"2024-05-01 04:49:27.403530";"2024-05-01 04:57:46.000000";8.31
"7422062";"7422062";"2024-05-01";"2024-05-01 07:36:23.000000";"C";1.85;1223.0;1.08;"07:36:23";"AC1 37";"13";"HX";"0";"1";158.617;0.0;"2024-05-01 07:30:06.125509";"2024-05-01 07:36:23.000000";6.281
"7422062";"7422062";"2024-05-01";"2024-05-01 07:55:49.000000";"C";1.85;1223.0;21.66;"07:55:49";"AC1 37";"13";"HL";"1";"0";19.433;0.0;"2024-05-01 07:48:55.022654";"2024-05-01 07:55:49.000000";6.9
"7242041";"7242041";"2024-05-01";"2024-05-01 08:04:05.000000";"C";3.0;1814.0;1.14;"08:04:05";"AC2 32";"13";"HX";"0";"1";8.267;8.267;"2024-05-01 07:51:52.813972";"2024-05-01 08:04:05.000000";12.203
"7242041";"7242041";"2024-05-01";"2024-05-01 08:12:36.000000";"C";3.0;1814.0;27.28;"08:12:36";"AC2 32";"13";"HL";"1";"0";8.517;8.267;"2024-05-01 08:00:00.256737";"2024-05-01 08:12:36.000000";12.596
"0360154";"0360154";"2024-05-01";"2024-05-01 08:37:01.000000";"C";2.1;1512.0;12.22;"08:37:01";"AC2 32";"13";"98";"1";"0";24.417;0.0;"2024-05-01 08:25:47.985648";"2024-05-01 08:37:01.000000";11.217
"7448025";"7448025";"2024-05-01";"2024-05-01 08:58:16.000000";"C";2.7;1507.0;25.48;"08:58:16";"AC2 31";"13";"HL";"1";"0";21.25;0.0;"2024-05-01 08:46:21.067657";"2024-05-01 08:58:16.000000";11.916
"7247050";"7247050";"2024-05-01";"2024-05-01 09:11:38.000000";"C";2.1;1510.0;1.36;"09:11:38";"AC2 32";"13";"HX";"0";"1";13.367;13.367;"2024-05-01 09:00:08.278848";"2024-05-01 09:11:38.000000";11.495
"7247050";"7247050";"2024-05-01";"2024-05-01 09:25:08.000000";"C";2.1;1510.0;24.34;"09:25:08";"AC2 32";"13";"HL";"1";"0";13.5;13.367;"2024-05-01 09:11:33.854357";"2024-05-01 09:25:08.000000";13.569
"7433056";"7433056";"2024-05-01";"2024-05-01 09:59:08.000000";"C";2.6;1459.0;22.48;"09:59:08";"AC5 37";"13";"HL";"1";"0";34.0;0.0;"2024-05-01 09:47:44.855840";"2024-05-01 09:59:08.000000";11.386
"7440030";"7440030";"2024-05-01";"2024-05-01 10:47:05.000000";"C";2.6;1456.0;26.4;"10:47:05";"AC5 37";"13";"HL";"1";"0";47.95;0.0;"2024-05-01 10:35:15.491106";"2024-05-01 10:47:05.000000";11.825
"9810749";"9810749";"2024-05-01";"2024-05-01 10:50:25.000000";"C";2.6;1453.0;0.78;"10:50:25";"AC5 37";"13";"HX";"0";"1";3.333;3.333;"2024-05-01 10:37:36.912357";"2024-05-01 10:50:25.000000";12.801
"9810749";"9810749";"2024-05-01";"2024-05-01 11:01:15.000000";"C";2.6;1453.0;25.82;"11:01:15";"AC5 37";"13";"HL";"1";"0";10.833;3.333;"2024-05-01 10:49:00.291184";"2024-05-01 11:01:15.000000";12.245
"7441019";"7441019";"2024-05-01";"2024-05-01 11:57:11.000000";"C";3.0;1364.0;25.82;"11:57:11";"AC1 37";"13";"HL";"1";"0";55.933;0.0;"2024-05-01 11:45:26.825206";"2024-05-01 11:57:11.000000";11.736
"7441018";"7441018";"2024-05-01";"2024-05-01 12:25:33.000000";"C";3.0;1364.0;23.54;"12:25:33";"AC1 37";"13";"HL";"1";"0";28.367;0.0;"2024-05-01 12:14:39.284336";"2024-05-01 12:25:33.000000";10.895
"7439121";"7439121";"2024-05-01";"2024-05-01 12:28:55.000000";"C";2.0;849.0;0.0;"12:28:55";"CC1 33";"13";"74";"0";"0";0.0;3.367;"2024-05-01 12:21:19.117754";"2024-05-01 12:28:55.000000";7.598
"7439121";"7439121";"2024-05-01";"2024-05-01 12:28:55.000000";"C";2.0;849.0;0.0;"12:28:55";"CC1 33";"13";"74";"0";"0";3.367;3.367;"2024-05-01 12:22:32.550641";"2024-05-01 12:28:55.000000";6.374
"7439120";"7439120";"2024-05-01";"2024-05-01 12:29:19.000000";"C";2.0;850.0;0.0;"12:29:19";"CC1 33";"13";"74";"0";"0";0.0;0.4;"2024-05-01 12:22:55.451260";"2024-05-01 12:29:19.000000";6.392
"7439120";"7439120";"2024-05-01";"2024-05-01 12:29:19.000000";"C";2.0;850.0;0.0;"12:29:19";"CC1 33";"13";"74";"0";"0";0.4;0.4;"2024-05-01 12:21:48.465853";"2024-05-01 12:29:19.000000";7.509
"7008013";"7008013";"2024-05-01";"2024-05-01 12:29:48.000000";"C";1.5;1300.0;0.0;"12:29:48";"AC2 0";"13";"70";"0";"0";0.0;0.483;"2024-05-01 12:22:33.392903";"2024-05-01 12:29:48.000000";7.243
"7008013";"7008013";"2024-05-01";"2024-05-01 12:29:48.000000";"C";1.5;1300.0;0.0;"12:29:48";"AC2 0";"13";"70";"0";"0";0.0;0.483;"2024-05-01 12:23:35.404452";"2024-05-01 12:29:48.000000";6.21
"7008013";"7008013";"2024-05-01";"2024-05-01 12:29:48.000000";"C";1.5;1300.0;0.0;"12:29:48";"AC2 0";"13";"70";"0";"0";0.483;0.483;"2024-05-01 12:21:53.762281";"2024-05-01 12:29:48.000000";7.904
